거래일자,거래시간,지역,연료원,전력거래량(MWh)
2024-01-30,15,부산시,태양광,55.256994
2024-01-30,16,부산시,태양광,38.424168
2024-01-30,17,부산시,태양광,12.824922
2024-01-30,18,부산시,태양광,3.718144
2024-01-30,19,부산시,태양광,2.774772
2024-01-30,20,부산시,태양광,2.49916
2024-01-30,21,부산시,태양광,1.55798
2024-01-30,22,부산시,태양광,0.17436
2024-01-30,23,부산시,태양광,0.05656
2024-01-30,24,부산시,태양광,0.01744
2024-01-30,1,서울시,태양광,0
2024-01-30,2,서울시,태양광,0
2024-01-30,3,서울시,태양광,0
2024-01-30,4,서울시,태양광,0
2024-01-30,5,서울시,태양광,0
2024-01-30,6,서울시,태양광,0
2024-01-30,7,서울시,태양광,0
2024-01-30,8,서울시,태양광,0.012472
2024-01-30,9,서울시,태양광,1.151219
2024-01-30,10,서울시,태양광,4.501733
2024-01-30,11,서울시,태양광,8.005561
2024-01-30,12,서울시,태양광,9.241685
2024-01-30,13,서울시,태양광,11.094938
2024-01-30,14,서울시,태양광,10.61251
2024-01-30,15,서울시,태양광,9.197482
2024-01-30,16,서울시,태양광,6.808346
2024-01-30,17,서울시,태양광,3.15831
2024-01-30,18,서울시,태양광,0.417589
2024-01-30,19,서울시,태양광,0.071046
2024-01-30,20,서울시,태양광,0.16248
2024-01-30,21,서울시,태양광,0.16428
2024-01-30,22,서울시,태양광,0.16492
2024-01-30,23,서울시,태양광,0.13564
2024-01-30,24,서울시,태양광,0.00312
2024-01-30,1,세종시,태양광,0
2024-01-30,2,세종시,태양광,0
2024-01-30,3,세종시,태양광,0
2024-01-30,4,세종시,태양광,0
2024-01-30,5,세종시,태양광,0
2024-01-30,6,세종시,태양광,0
2024-01-30,7,세종시,태양광,0
2024-01-30,8,세종시,태양광,0.045508
2024-01-30,9,세종시,태양광,1.988185
2024-01-30,10,세종시,태양광,6.724719
2024-01-30,11,세종시,태양광,11.535051
2024-01-30,12,세종시,태양광,13.716436
2024-01-30,13,세종시,태양광,16.916477
2024-01-30,14,세종시,태양광,17.385735
2024-01-30,15,세종시,태양광,15.129153
2024-01-30,16,세종시,태양광,11.386843
2024-01-30,17,세종시,태양광,7.241296
2024-01-30,18,세종시,태양광,2.51856
2024-01-30,19,세종시,태양광,1.634703
2024-01-30,20,세종시,태양광,1.599785
2024-01-30,21,세종시,태양광,0.777778
2024-01-30,22,세종시,태양광,0.080271
2024-01-30,23,세종시,태양광,0
2024-01-30,24,세종시,태양광,0
2024-01-30,1,울산시,태양광,0
2024-01-30,2,울산시,태양광,0
2024-01-30,3,울산시,태양광,0
2024-01-30,4,울산시,태양광,0
2024-01-30,5,울산시,태양광,0
2024-01-30,6,울산시,태양광,0
2024-01-30,7,울산시,태양광,0
2024-01-30,8,울산시,태양광,0.277589
2024-01-30,9,울산시,태양광,5.71504
2024-01-30,10,울산시,태양광,16.987799
2024-01-30,11,울산시,태양광,26.66378
2024-01-30,12,울산시,태양광,32.438223
2024-01-30,13,울산시,태양광,34.109351
2024-01-30,14,울산시,태양광,32.624712
2024-01-30,15,울산시,태양광,26.986672
2024-01-30,16,울산시,태양광,17.841672
2024-01-30,17,울산시,태양광,6.027651
2024-01-30,18,울산시,태양광,1.018051
2024-01-30,19,울산시,태양광,0.23415
2024-01-30,20,울산시,태양광,0.42148
2024-01-30,21,울산시,태양광,0.43068
2024-01-30,22,울산시,태양광,0.38644
2024-01-30,23,울산시,태양광,0.18404
2024-01-30,24,울산시,태양광,0.00432
2024-01-30,1,인천시,태양광,0
2024-01-30,2,인천시,태양광,0
2024-01-30,3,인천시,태양광,0
2024-01-30,4,인천시,태양광,0
2024-01-30,5,인천시,태양광,0
2024-01-30,6,인천시,태양광,0
2024-01-30,7,인천시,태양광,0
2024-01-30,8,인천시,태양광,0.039432
2024-01-30,9,인천시,태양광,3.15023
2024-01-30,10,인천시,태양광,12.480245
2024-01-30,11,인천시,태양광,21.002809
2024-01-30,12,인천시,태양광,26.71986
2024-01-30,13,인천시,태양광,30.207326
2024-01-30,14,인천시,태양광,28.872596
2024-01-30,15,인천시,태양광,24.995731
2024-01-30,16,인천시,태양광,17.821116
2024-01-30,17,인천시,태양광,9.642026
2024-01-30,18,인천시,태양광,2.772846
2024-01-30,19,인천시,태양광,1.363891
2024-01-30,20,인천시,태양광,0.715681
2024-01-30,21,인천시,태양광,0.104876
2024-01-30,22,인천시,태양광,0.00484
2024-01-30,23,인천시,태양광,0
2024-01-30,24,인천시,태양광,0
2024-01-30,1,전라남도,태양광,0.597095
2024-01-30,2,전라남도,태양광,0.10004
2024-01-30,3,전라남도,태양광,0.013104
2024-01-30,4,전라남도,태양광,0
2024-01-30,5,전라남도,태양광,0
2024-01-30,6,전라남도,태양광,0
2024-01-30,7,전라남도,태양광,0.000192
2024-01-30,8,전라남도,태양광,2.826872
2024-01-30,9,전라남도,태양광,167.142932
2024-01-30,10,전라남도,태양광,678.031881
2024-01-30,11,전라남도,태양광,1081.060104
2024-01-30,12,전라남도,태양광,1323.778681
2024-01-30,13,전라남도,태양광,1305.351181
2024-01-30,14,전라남도,태양광,986.100602
2024-01-30,15,전라남도,태양광,729.228097
2024-01-30,16,전라남도,태양광,415.956665
2024-01-30,17,전라남도,태양광,602.710096
2024-01-30,18,전라남도,태양광,537.493488
2024-01-30,19,전라남도,태양광,501.8804
2024-01-30,20,전라남도,태양광,425.121032
2024-01-30,21,전라남도,태양광,118.973404
2024-01-30,22,전라남도,태양광,25.068349
2024-01-30,23,전라남도,태양광,8.182236
2024-01-30,24,전라남도,태양광,1.606552
2024-01-30,1,전라북도,태양광,0.35044
2024-01-30,2,전라북도,태양광,0.112028
2024-01-30,3,전라북도,태양광,0.038108
2024-01-30,4,전라북도,태양광,0.027788
2024-01-30,5,전라북도,태양광,0.00396
2024-01-30,6,전라북도,태양광,0
2024-01-30,7,전라북도,태양광,0
2024-01-30,8,전라북도,태양광,1.628226
2024-01-30,9,전라북도,태양광,76.171618
2024-01-30,10,전라북도,태양광,265.591958
2024-01-30,11,전라북도,태양광,395.622846
2024-01-30,12,전라북도,태양광,488.680317
2024-01-30,13,전라북도,태양광,533.614753
2024-01-30,14,전라북도,태양광,541.819082
2024-01-30,15,전라북도,태양광,508.932784
2024-01-30,16,전라북도,태양광,364.527339
2024-01-30,17,전라북도,태양광,194.947718
2024-01-30,18,전라북도,태양광,73.763601
2024-01-30,19,전라북도,태양광,61.09603
2024-01-30,20,전라북도,태양광,60.248332
2024-01-30,21,전라북도,태양광,40.437872
2024-01-30,22,전라북도,태양광,20.965119
2024-01-30,23,전라북도,태양광,10.193267
2024-01-30,24,전라북도,태양광,2.664224
2024-01-30,1,제주도,태양광,0.000352
2024-01-30,2,제주도,태양광,0.001044
2024-01-30,3,제주도,태양광,0.000584
2024-01-30,4,제주도,태양광,0.000368
2024-01-30,5,제주도,태양광,0.000432
2024-01-30,6,제주도,태양광,0.000376
2024-01-30,7,제주도,태양광,0.000384
2024-01-30,8,제주도,태양광,0.094538
2024-01-30,9,제주도,태양광,4.912894
2024-01-30,10,제주도,태양광,33.445912
2024-01-30,11,제주도,태양광,39.425544
2024-01-30,12,제주도,태양광,31.064625
2024-01-30,13,제주도,태양광,38.794329
2024-01-30,14,제주도,태양광,55.6938
2024-01-30,15,제주도,태양광,50.242614
2024-01-30,16,제주도,태양광,28.027323
2024-01-30,17,제주도,태양광,17.305402
2024-01-30,18,제주도,태양광,4.557048
2024-01-30,19,제주도,태양광,1.4493
2024-01-30,20,제주도,태양광,1.961478
2024-01-30,21,제주도,태양광,0.508707
2024-01-30,22,제주도,태양광,0.125064
2024-01-30,23,제주도,태양광,0.00124
2024-01-30,24,제주도,태양광,0.00024
2024-01-30,1,충청남도,태양광,0.86572
2024-01-30,2,충청남도,태양광,0.3904
2024-01-30,3,충청남도,태양광,0.02616
2024-01-30,4,충청남도,태양광,0.0004
2024-01-30,5,충청남도,태양광,0.00016
2024-01-30,6,충청남도,태양광,0.00052
2024-01-30,7,충청남도,태양광,0.00016
2024-01-30,8,충청남도,태양광,2.101764
2024-01-30,9,충청남도,태양광,87.508443
2024-01-30,10,충청남도,태양광,290.254687
2024-01-30,11,충청남도,태양광,474.397798
2024-01-30,12,충청남도,태양광,591.399821
2024-01-30,13,충청남도,태양광,653.870013
2024-01-30,14,충청남도,태양광,682.919185
2024-01-30,15,충청남도,태양광,626.776491
2024-01-30,16,충청남도,태양광,495.694947
2024-01-30,17,충청남도,태양광,330.303693
2024-01-30,18,충청남도,태양광,159.122426
2024-01-30,19,충청남도,태양광,130.20714
2024-01-30,20,충청남도,태양광,106.426011
2024-01-30,21,충청남도,태양광,49.175298
2024-01-30,22,충청남도,태양광,22.140393
2024-01-30,23,충청남도,태양광,8.829004
2024-01-30,24,충청남도,태양광,2.11664
2024-01-30,1,충청북도,태양광,0.54704
2024-01-30,2,충청북도,태양광,0
2024-01-30,3,충청북도,태양광,0
2024-01-30,4,충청북도,태양광,0.244
2024-01-30,5,충청북도,태양광,0.2646
2024-01-30,6,충청북도,태양광,0.2644
2024-01-30,7,충청북도,태양광,0.208
2024-01-30,8,충청북도,태양광,0.657436
2024-01-30,9,충청북도,태양광,21.853764
2024-01-30,10,충청북도,태양광,77.623899
2024-01-30,11,충청북도,태양광,130.143466
2024-01-30,12,충청북도,태양광,163.560976
2024-01-30,13,충청북도,태양광,178.692528
2024-01-30,14,충청북도,태양광,178.744284
2024-01-30,15,충청북도,태양광,165.275362
2024-01-30,16,충청북도,태양광,126.966661
2024-01-30,17,충청북도,태양광,88.31468
2024-01-30,18,충청북도,태양광,48.370976
2024-01-30,19,충청북도,태양광,43.28478
2024-01-30,20,충청북도,태양광,39.399016
2024-01-30,21,충청북도,태양광,21.33514
2024-01-30,22,충청북도,태양광,8.747724
2024-01-30,23,충청북도,태양광,5.220508
2024-01-30,24,충청북도,태양광,2.324172
2024-01-31,1,강원도,태양광,0.449664
2024-01-31,2,강원도,태양광,0.0218
2024-01-31,3,강원도,태양광,0.0126
2024-01-31,4,강원도,태양광,0.0148
2024-01-31,5,강원도,태양광,0.0002
2024-01-31,6,강원도,태양광,0
2024-01-31,7,강원도,태양광,0
2024-01-31,8,강원도,태양광,1.303342
2024-01-31,9,강원도,태양광,41.044889
2024-01-31,10,강원도,태양광,160.121446
2024-01-31,11,강원도,태양광,257.801325
2024-01-31,12,강원도,태양광,318.497472
2024-01-31,13,강원도,태양광,345.320949
2024-01-31,14,강원도,태양광,350.236013
2024-01-31,15,강원도,태양광,320.126909
2024-01-31,16,강원도,태양광,241.530037
2024-01-31,17,강원도,태양광,129.071002
2024-01-31,18,강원도,태양광,57.72873
2024-01-31,19,강원도,태양광,62.523203
2024-01-31,20,강원도,태양광,71.72463
2024-01-31,21,강원도,태양광,49.023606
2024-01-31,22,강원도,태양광,22.434232
2024-01-31,23,강원도,태양광,8.411606
2024-01-31,24,강원도,태양광,2.627473
2024-01-31,1,경기도,태양광,0.061032
2024-01-31,2,경기도,태양광,0
2024-01-31,3,경기도,태양광,0
2024-01-31,4,경기도,태양광,0
2024-01-31,5,경기도,태양광,0
2024-01-31,6,경기도,태양광,0
2024-01-31,7,경기도,태양광,0
2024-01-31,8,경기도,태양광,0.286561
2024-01-31,9,경기도,태양광,20.79095
2024-01-31,10,경기도,태양광,81.61625
2024-01-31,11,경기도,태양광,139.26718
2024-01-31,12,경기도,태양광,180.258212
2024-01-31,13,경기도,태양광,198.412865
2024-01-31,14,경기도,태양광,194.49818
2024-01-31,15,경기도,태양광,174.491113
2024-01-31,16,경기도,태양광,128.722643
2024-01-31,17,경기도,태양광,68.310364
2024-01-31,18,경기도,태양광,25.750935
2024-01-31,19,경기도,태양광,18.724882
2024-01-31,20,경기도,태양광,18.916189
2024-01-31,21,경기도,태양광,12.024219
2024-01-31,22,경기도,태양광,7.709205
2024-01-31,23,경기도,태양광,4.327148
2024-01-31,24,경기도,태양광,0.914293
2024-01-31,1,경상남도,태양광,0.309544
2024-01-31,2,경상남도,태양광,0.056
2024-01-31,3,경상남도,태양광,0.00252
2024-01-31,4,경상남도,태양광,0
2024-01-31,5,경상남도,태양광,0
2024-01-31,6,경상남도,태양광,0
2024-01-31,7,경상남도,태양광,0
2024-01-31,8,경상남도,태양광,0.785556
2024-01-31,9,경상남도,태양광,14.897011
2024-01-31,10,경상남도,태양광,54.565921
2024-01-31,11,경상남도,태양광,100.016799
2024-01-31,12,경상남도,태양광,183.156374
2024-01-31,13,경상남도,태양광,245.352161
2024-01-31,14,경상남도,태양광,270.435484
2024-01-31,15,경상남도,태양광,249.992418
2024-01-31,16,경상남도,태양광,189.947883
2024-01-31,17,경상남도,태양광,95.63015
2024-01-31,18,경상남도,태양광,34.637477
2024-01-31,19,경상남도,태양광,28.669386
2024-01-31,20,경상남도,태양광,24.880997
2024-01-31,21,경상남도,태양광,14.758675
2024-01-31,22,경상남도,태양광,8.940021
2024-01-31,23,경상남도,태양광,2.790032
2024-01-31,24,경상남도,태양광,0.993272
2024-01-31,1,경상북도,태양광,0.132286
2024-01-31,2,경상북도,태양광,0.02624
2024-01-31,3,경상북도,태양광,0
2024-01-31,4,경상북도,태양광,0.0108
2024-01-31,5,경상북도,태양광,0
2024-01-31,6,경상북도,태양광,0
2024-01-31,7,경상북도,태양광,0.00002
2024-01-31,8,경상북도,태양광,1.061545
2024-01-31,9,경상북도,태양광,37.925848
2024-01-31,10,경상북도,태양광,133.982211
2024-01-31,11,경상북도,태양광,271.361764
2024-01-31,12,경상북도,태양광,368.888109
2024-01-31,13,경상북도,태양광,424.505999
2024-01-31,14,경상북도,태양광,437.877992
2024-01-31,15,경상북도,태양광,411.532126
2024-01-31,16,경상북도,태양광,320.476252
2024-01-31,17,경상북도,태양광,169.66619
2024-01-31,18,경상북도,태양광,55.202653
2024-01-31,19,경상북도,태양광,66.662484
2024-01-31,20,경상북도,태양광,70.163728
2024-01-31,21,경상북도,태양광,54.505656
2024-01-31,22,경상북도,태양광,31.023354
2024-01-31,23,경상북도,태양광,8.898492
2024-01-31,24,경상북도,태양광,1.544507
2024-01-31,1,광주시,태양광,0
2024-01-31,2,광주시,태양광,0
2024-01-31,3,광주시,태양광,0
2024-01-31,4,광주시,태양광,0
2024-01-31,5,광주시,태양광,0
2024-01-31,6,광주시,태양광,0
2024-01-31,7,광주시,태양광,0
2024-01-31,8,광주시,태양광,0.011596
2024-01-31,9,광주시,태양광,2.197703
2024-01-31,10,광주시,태양광,10.521858
2024-01-31,11,광주시,태양광,21.19774
2024-01-31,12,광주시,태양광,36.705389
2024-01-31,13,광주시,태양광,41.230408
2024-01-31,14,광주시,태양광,40.891312
2024-01-31,15,광주시,태양광,35.956344
2024-01-31,16,광주시,태양광,23.873441
2024-01-31,17,광주시,태양광,10.650056
2024-01-31,18,광주시,태양광,4.156808
2024-01-31,19,광주시,태양광,2.17354
2024-01-31,20,광주시,태양광,1.69988
2024-01-31,21,광주시,태양광,1.10032
2024-01-31,22,광주시,태양광,0.68934
2024-01-31,23,광주시,태양광,0.37812
2024-01-31,24,광주시,태양광,0.0816
2024-01-31,1,대구시,태양광,0
2024-01-31,2,대구시,태양광,0
2024-01-31,3,대구시,태양광,0
2024-01-31,4,대구시,태양광,0
2024-01-31,5,대구시,태양광,0
2024-01-31,6,대구시,태양광,0
2024-01-31,7,대구시,태양광,0
2024-01-31,8,대구시,태양광,0.076141
2024-01-31,9,대구시,태양광,1.887614
2024-01-31,10,대구시,태양광,6.249699
2024-01-31,11,대구시,태양광,15.586855
2024-01-31,12,대구시,태양광,23.819634
2024-01-31,13,대구시,태양광,30.612332
2024-01-31,14,대구시,태양광,31.806085
2024-01-31,15,대구시,태양광,27.744908
2024-01-31,16,대구시,태양광,21.138718
2024-01-31,17,대구시,태양광,10.902282
2024-01-31,18,대구시,태양광,2.84468
2024-01-31,19,대구시,태양광,2.285204
2024-01-31,20,대구시,태양광,1.073824
2024-01-31,21,대구시,태양광,0.58656
2024-01-31,22,대구시,태양광,0.14016
2024-01-31,23,대구시,태양광,0
2024-01-31,24,대구시,태양광,0
2024-01-31,1,대전시,태양광,0
2024-01-31,2,대전시,태양광,0
2024-01-31,3,대전시,태양광,0
2024-01-31,4,대전시,태양광,0
2024-01-31,5,대전시,태양광,0
2024-01-31,6,대전시,태양광,0
2024-01-31,7,대전시,태양광,0
2024-01-31,8,대전시,태양광,0.000072
2024-01-31,9,대전시,태양광,0.306911
2024-01-31,10,대전시,태양광,1.62731
2024-01-31,11,대전시,태양광,2.682179
2024-01-31,12,대전시,태양광,5.203878
2024-01-31,13,대전시,태양광,7.583515
2024-01-31,14,대전시,태양광,7.670943
2024-01-31,15,대전시,태양광,7.010664
2024-01-31,16,대전시,태양광,5.151483
2024-01-31,17,대전시,태양광,2.477665
2024-01-31,18,대전시,태양광,0.350303
2024-01-31,19,대전시,태양광,0
2024-01-31,20,대전시,태양광,0
